cluster_id,lat,lon,count,dwell_minutes,center_method,type,polygon,distance_to_coast,inside_china_land
55,38.98586048863637,117.73702153977273,4,8577.183333333334,duration_weighted_stop_medoid,berth,"POLYGON((117.73597070000001 38.98586048863637, 117.73702153977273 38.98586048863637, 117.73702153977273 38.98626331372549, 117.73597070000001 38.98626331372549, 117.73597070000001 38.98586048863637))",373.148087227327,True
56,27.997375842857142,120.87555838571427,62,104632.46666666669,duration_weighted_stop_medoid,berth,"POLYGON((120.87246025 27.9971175, 120.8785063142857 27.9971175, 120.8785063142857 27.99748455882353, 120.87246025 27.99748455882353, 120.87246025 27.9971175))",123.58472298142446,False
57,31.998684683544305,120.5561041392405,10,13683.55,duration_weighted_stop_medoid,berth,"POLYGON((120.55422602222222 31.998371, 120.55749922222223 31.998371, 120.55749922222223 31.998942155555557, 120.55422602222222 31.998942155555557, 120.55422602222222 31.998371))",980.4096417231777,True
58,31.49786483435583,121.37119857055215,20,27682.18333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.37026337500001 31.496945823529412, 121.37259999999999 31.496945823529412, 121.37259999999999 31.498358375, 121.37026337500001 31.498358375, 121.37026337500001 31.496945823529412))",2800.748337126557,False
60,27.97040362162162,120.7919195,92,127449.95,duration_weighted_stop_medoid,berth,"POLYGON((120.790171 27.969929461538463, 120.79674361538461 27.969929461538463, 120.79674361538461 27.970674196969696, 120.790171 27.970674196969696, 120.790171 27.969929461538463))",536.6408800381062,False
61,31.31232717721519,121.55483663291139,14,21990.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.55477577777778 31.312244363636363, 121.555026 31.312244363636363, 121.555026 31.313271574999998, 121.55477577777778 31.313271574999998, 121.55477577777778 31.312244363636363))",6103.858610310154,True
63,39.50829981640625,121.27224996875,22,27302.13333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.272018625 39.50377208333333, 121.27233904761906 39.50377208333333, 121.27233904761906 39.509790333333335, 121.272018625 39.509790333333335, 121.272018625 39.50377208333333))",965.7702981336923,False
64,31.922156700000002,120.15847853333334,29,44004.416666666664,duration_weighted_stop_medoid,berth,"POLYGON((120.15802029166667 31.92195714705882, 120.15862666666665 31.92195714705882, 120.15862666666665 31.922927666666666, 120.15802029166667 31.922927666666666, 120.15802029166667 31.92195714705882))",1872.3634187279088,False
65,31.47966566666667,121.40186585714285,17,15119.65,duration_weighted_stop_medoid,berth,"POLYGON((121.40170893333334 31.47897, 121.4027206111111 31.47897, 121.4027206111111 31.479948833333335, 121.40170893333334 31.479948833333335, 121.40170893333334 31.47897))",2325.005325316604,False
66,38.95535621454545,118.48164275636363,120,253440.63333333336,duration_weighted_stop_medoid,berth,"POLYGON((118.47804800000002 38.94827506976744, 118.48741376744186 38.94827506976744, 118.48741376744186 38.95965709289618, 118.47804800000002 38.95965709289618, 118.47804800000002 38.94827506976744))",26.465226663555963,False
67,31.74276472368421,121.0366452236842,20,20324.933333333338,duration_weighted_stop_medoid,berth,"POLYGON((121.03465080434782 31.74199363235294, 121.03846639705883 31.74199363235294, 121.03846639705883 31.74364288888889, 121.03465080434782 31.74364288888889, 121.03465080434782 31.74199363235294))",950.3659639076733,False
68,31.923670414715723,120.16438249498329,12,19679.45,duration_weighted_stop_medoid,berth,"POLYGON((120.16430623076924 31.923542076923077, 120.16552866666666 31.923542076923077, 120.16552866666666 31.92372378125, 120.16430623076924 31.92372378125, 120.16430623076924 31.923542076923077))",1897.8718277264752,False
69,19.96389988372093,110.03564493023255,5,6484.583333333334,duration_weighted_stop_medoid,berth,"POLYGON((110.03460860465115 19.963589976744185, 110.03634652941177 19.963589976744185, 110.03634652941177 19.96407082352941, 110.03460860465115 19.96407082352941, 110.03460860465115 19.963589976744185))",377.5819621102426,True
70,23.09446008641975,113.44304682098765,20,40970.68333333335,duration_weighted_stop_medoid,berth,"POLYGON((113.44276269411765 23.094223, 113.4457958 23.094223, 113.4457958 23.094481028037382, 113.44276269411765 23.094481028037382, 113.44276269411765 23.094223))",525.4891937853026,True
71,21.078314313253014,110.43014508433735,5,13281.650000000001,duration_weighted_stop_medoid,berth,"POLYGON((110.43011804444444 21.078049297297298, 110.43049178378378 21.078049297297298, 110.43049178378378 21.078326590361446, 110.43011804444444 21.078326590361446, 110.43011804444444 21.078049297297298))",2491.852560338941,False
72,23.444005131578947,116.50524764473685,25,26139.266666666666,duration_weighted_stop_medoid,berth,"POLYGON((116.50398022222222 23.44369425, 116.50719491891893 23.44369425, 116.50719491891893 23.444103216216217, 116.50398022222222 23.444103216216217, 116.50398022222222 23.44369425))",3681.361871128867,True
73,25.186847245614032,119.01362978947368,3,3839.116666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.0133283943662 25.186847245614032, 119.014469875 25.186847245614032, 119.014469875 25.1874211875, 119.0133283943662 25.1874211875, 119.0133283943662 25.186847245614032))",3943.3852100212753,False
74,23.060967670731706,113.48216118292682,33,40054.866666666676,duration_weighted_stop_medoid,berth,"POLYGON((113.480144 23.06045836666667, 113.48332433333333 23.06045836666667, 113.48332433333333 23.0617182, 113.480144 23.0617182, 113.480144 23.06045836666667))",873.1644406004658,False
75,35.596761560509556,119.79058261146498,152,169947.0,duration_weighted_stop_medoid,berth,"POLYGON((119.78513560869564 35.58571570588236, 119.79425270219436 35.58571570588236, 119.79425270219436 35.604486158823526, 119.78513560869564 35.604486158823526, 119.78513560869564 35.58571570588236))",1621.3055788162196,False
77,31.22124368181818,118.11658554545456,83,43799.883333333324,duration_weighted_stop_medoid,berth,"POLYGON((118.1146665 31.22, 118.11934 31.22, 118.11934 31.22261, 118.1146665 31.22261, 118.1146665 31.22))",209265.56514034796,True
78,36.67145516981132,121.23532349056603,5,6881.333333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.23523965217392 36.671162625, 121.23533452500001 36.671162625, 121.23533452500001 36.672609040000005, 121.23523965217392 36.672609040000005, 121.23523965217392 36.671162625))",2438.6188097331465,False
79,21.572527901960783,108.3583975882353,33,56725.3,duration_weighted_stop_medoid,berth,"POLYGON((108.35751994736843 21.570296368421054, 108.35904584057971 21.570296368421054, 108.35904584057971 21.57456691304348, 108.35751994736843 21.57456691304348, 108.35751994736843 21.570296368421054))",3493.6039669247007,False
81,23.4927091875,116.488474375,134,107144.41666666667,duration_weighted_stop_medoid,berth,"POLYGON((116.4877802 23.490381666666668, 116.48891116666665 23.490381666666668, 116.48891116666665 23.49609875, 116.4877802 23.49609875, 116.4877802 23.490381666666668))",9773.84709018471,True
82,25.9826992625,119.47049059999999,24,21048.416666666664,duration_weighted_stop_medoid,berth,"POLYGON((119.47030789361702 25.982506880000003, 119.4711575 25.982506880000003, 119.4711575 25.983342714285715, 119.47030789361702 25.983342714285715, 119.47030789361702 25.982506880000003))",58.62966427914221,False
83,21.619233634615384,108.37241207692308,24,54554.833333333336,duration_weighted_stop_medoid,berth,"POLYGON((108.37148629411764 21.617657352941176, 108.37351056923077 21.617657352941176, 108.37351056923077 21.62081313846154, 108.37148629411764 21.62081313846154, 108.37148629411764 21.617657352941176))",3504.807418079892,False
85,31.92403638271605,120.18753713580247,24,19192.466666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.18585882926828 31.9238372, 120.18988015 31.9238372, 120.18988015 31.924147607142856, 120.18585882926828 31.924147607142856, 120.18585882926828 31.9238372))",1662.5893962160026,False
86,40.309881850000004,122.07679826666666,38,36328.55,duration_weighted_stop_medoid,berth,"POLYGON((122.07375414285715 40.30679872727273, 122.07889519354839 40.30679872727273, 122.07889519354839 40.3142518, 122.07375414285715 40.3142518, 122.07375414285715 40.30679872727273))",3263.838073854356,False
87,32.187284702127656,119.03183740425533,30,38122.583333333336,duration_weighted_stop_medoid,berth,"POLYGON((119.03084771428573 32.186848857142856, 119.03200352 32.186848857142856, 119.03200352 32.187437981818185, 119.03084771428573 32.187437981818185, 119.03084771428573 32.186848857142856))",63933.5256435869,True
88,31.807495000000003,120.95136605263157,10,6825.133333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.95035680000001 31.807309666666665, 120.95151345454546 31.807309666666665, 120.95151345454546 31.8081398, 120.95035680000001 31.8081398, 120.95035680000001 31.807309666666665))",2068.0059825975936,False
89,31.946100973684214,120.18253515789473,37,43503.99999999999,duration_weighted_stop_medoid,berth,"POLYGON((120.17917382 31.945092333333335, 120.18288468 31.945092333333335, 120.18288468 31.946410949152543, 120.17917382 31.946410949152543, 120.17917382 31.945092333333335))",1233.8918531153531,True
90,31.7639074,118.46850487500001,3,2461.7166666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.467742375 31.763114375, 118.46851411111112 31.763114375, 118.46851411111112 31.763916833333333, 118.467742375 31.763916833333333, 118.467742375 31.763114375))",138797.88384073874,True
91,31.283930204545456,118.20547847727272,86,72621.11666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.20189478787879 31.279233285714287, 118.2094185 31.279233285714287, 118.2094185 31.286686, 118.20189478787879 31.286686, 118.20189478787879 31.279233285714287))",196445.48993821227,True
93,31.30415415,121.5601547,114,88784.55,duration_weighted_stop_medoid,berth,"POLYGON((121.559775 31.302903264150945, 121.56043882857144 31.302903264150945, 121.56043882857144 31.30739680851064, 121.559775 31.30739680851064, 121.559775 31.302903264150945))",6859.374870127398,True
94,26.458708650000002,119.69895553333335,37,32349.816666666666,duration_weighted_stop_medoid,berth,"POLYGON((119.69571873076923 26.456746578947367, 119.70214730769231 26.456746578947367, 119.70214730769231 26.46044214102564, 119.69571873076923 26.46044214102564, 119.69571873076923 26.456746578947367))",402.2091046341441,True
96,25.731651285714285,119.62112745238095,36,32756.23333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.61986343589743 25.729530999999998, 119.62176645945945 25.729530999999998, 119.62176645945945 25.73288721875, 119.61986343589743 25.73288721875, 119.61986343589743 25.729530999999998))",2051.7313522617897,False
97,35.092108595238095,119.37292204761904,8,7868.616666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.37276245454545 35.090082621621626, 119.37324589189188 35.090082621621626, 119.37324589189188 35.0927434032258, 119.37276245454545 35.0927434032258, 119.37276245454545 35.090082621621626))",1789.1307992645466,False
98,31.944038944444443,120.2048288888889,30,34266.5,duration_weighted_stop_medoid,berth,"POLYGON((120.20361172222222 31.943821749999998, 120.20698675 31.943821749999998, 120.20698675 31.944205099999998, 120.20361172222222 31.944205099999998, 120.20361172222222 31.943821749999998))",953.4357995737142,True
99,32.04494414285714,119.94829278571429,2,643.6833333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.94829278571429 32.04494414285714, 119.94875193333334 32.04494414285714, 119.94875193333334 32.04505446666666, 119.94829278571429 32.04505446666666, 119.94829278571429 32.04494414285714))",2018.2293602079324,False
100,32.312219,119.82690560869565,30,31563.05,duration_weighted_stop_medoid,berth,"POLYGON((119.8261698695652 32.3118429375, 119.82726931506848 32.3118429375, 119.82726931506848 32.31294358695652, 119.8261698695652 32.31294358695652, 119.8261698695652 32.3118429375))",401.5778094200802,True
101,35.160832944444444,119.39735731111111,214,379635.01666666666,duration_weighted_stop_medoid,berth,"POLYGON((119.38990697058823 35.1606826, 119.4059923877551 35.1606826, 119.4059923877551 35.16095996153847, 119.38990697058823 35.16095996153847, 119.38990697058823 35.1606826))",2012.9753736929222,False
102,34.74982554761905,119.40195907142858,8,15775.533333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.40051330000001 34.749682395348835, 119.40255475 34.749682395348835, 119.40255475 34.749848, 119.40051330000001 34.749848, 119.40051330000001 34.749682395348835))",172.87497279137813,True
103,34.74634832960894,119.41412307821228,15,27636.100000000002,duration_weighted_stop_medoid,berth,"POLYGON((119.413903 34.7459588, 119.41422685 34.7459588, 119.41422685 34.74656485483871, 119.413903 34.74656485483871, 119.413903 34.7459588))",570.7636535578008,True
105,34.61306597674418,119.55368593023256,38,42864.33333333334,duration_weighted_stop_medoid,berth,"POLYGON((119.55330825 34.61000527142858, 119.55638304285715 34.61000527142858, 119.55638304285715 34.61601616666667, 119.55330825 34.61601616666667, 119.55330825 34.61000527142858))",1128.330917749804,False
106,35.31009268571428,119.51572828571427,20,18275.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((119.5153366 35.30612470833333, 119.51584935999999 35.30612470833333, 119.51584935999999 35.3109822, 119.5153366 35.3109822, 119.5153366 35.30612470833333))",3161.9879362185548,False
107,34.32600646060606,119.74893588030302,2,25036.466666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.74893588030302 34.32600646060606, 119.74901274157304 34.32600646060606, 119.74901274157304 34.32603720786517, 119.74893588030302 34.32603720786517, 119.74893588030302 34.32600646060606))",21294.358403220183,True
108,32.02526875,120.77957128125,30,18956.86666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.77846354285715 32.02511788888889, 120.77977066 32.02511788888889, 120.77977066 32.025554514285716, 120.77846354285715 32.025554514285716, 120.77846354285715 32.02511788888889))",458.6520968310948,False
109,32.120104159090914,121.50398854545455,20,24604.266666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.50365325 32.1199942, 121.5040629390244 32.1199942, 121.5040629390244 32.120231674418605, 121.50365325 32.120231674418605, 121.50365325 32.1199942))",1341.2689664320399,False
110,35.367758055555555,119.54859058333334,63,64260.15,duration_weighted_stop_medoid,berth,"POLYGON((119.54726095652175 35.363394695652175, 119.54944701282052 35.363394695652175, 119.54944701282052 35.37009312820513, 119.54726095652175 35.37009312820513, 119.54726095652175 35.363394695652175))",855.610022393337,False
111,39.9262098,119.64679563333334,3,1712.45,duration_weighted_stop_medoid,berth,"POLYGON((119.64634833333332 39.926118, 119.64679563333334 39.926118, 119.64679563333334 39.9262098, 119.64634833333332 39.9262098, 119.64634833333332 39.926118))",131.16290994745685,True
112,35.37379966666666,119.55214666666666,37,40181.58333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.5507918955224 35.37244286666667, 119.55270082142856 35.37244286666667, 119.55270082142856 35.37624315217391, 119.5507918955224 35.37624315217391, 119.5507918955224 35.37244286666667))",611.6074603154241,False
114,38.948408875,121.8477016875,112,109696.41666666666,duration_weighted_stop_medoid,berth,"POLYGON((121.84739925 38.948158166666666, 121.84790425 38.948158166666666, 121.84790425 38.94869514285715, 121.84739925 38.94869514285715, 121.84739925 38.948158166666666))",86.02395243591111,True
115,32.000552666666664,120.75446955555556,2,326.9666666666667,duration_weighted_stop_medoid,berth,"POLYGON((120.7533802 32.000552666666664, 120.75446955555556 32.000552666666664, 120.75446955555556 32.0009796, 120.7533802 32.0009796, 120.7533802 32.000552666666664))",2883.942088045357,False
116,31.38006101818182,121.498738,59,67159.48333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.49862985714286 31.379981076923077, 121.49896642857142 31.379981076923077, 121.49896642857142 31.38099557142857, 121.49862985714286 31.38099557142857, 121.49862985714286 31.379981076923077))",1614.5254114839274,True
117,31.740033266666668,121.04287126666667,23,29521.633333333335,duration_weighted_stop_medoid,berth,"POLYGON((121.04189805769231 31.739690666666668, 121.04362788888888 31.739690666666668, 121.04362788888888 31.74045640740741, 121.04189805769231 31.74045640740741, 121.04189805769231 31.739690666666668))",887.9772159695807,False
118,31.970610264705883,120.43600247058825,47,36393.383333333324,duration_weighted_stop_medoid,berth,"POLYGON((120.43498826562501 31.97010585714286, 120.43762577777778 31.97010585714286, 120.43762577777778 31.971371, 120.43498826562501 31.971371, 120.43498826562501 31.97010585714286))",706.3180712207543,True
121,31.966802806451614,120.37446687096775,19,17974.18333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.37418325 31.9664525625, 120.375 31.9664525625, 120.375 31.966857615384615, 120.37418325 31.966857615384615, 120.37418325 31.9664525625))",605.8593101889087,False
122,30.002775504237285,122.07174018559323,18,93425.56666666667,duration_weighted_stop_medoid,berth,"POLYGON((122.0716090923077 30.001392861538463, 122.07244033333335 30.001392861538463, 122.07244033333335 30.002886666666665, 122.0716090923077 30.002886666666665, 122.0716090923077 30.001392861538463))",1785.4965784530013,False
124,31.966207114348144,120.36973242024763,7,52133.649999999994,duration_weighted_stop_medoid,berth,"POLYGON((120.36917968421051 31.9647146056338, 120.36975144927537 31.9647146056338, 120.36975144927537 31.966207114348144, 120.36917968421051 31.966207114348144, 120.36917968421051 31.9647146056338))",634.7407057806174,False
125,38.979260764705884,121.75923041176469,2,519.0333333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.75923041176469 38.979260764705884, 121.760178 38.979260764705884, 121.760178 38.979783000000005, 121.75923041176469 38.979783000000005, 121.75923041176469 38.979260764705884))",3918.8215818062054,False
126,30.001771735353536,122.07004062626262,5,47087.51666666667,duration_weighted_stop_medoid,berth,"POLYGON((122.06994922580645 30.001771735353536, 122.07008256818182 30.001771735353536, 122.07008256818182 30.002035227272724, 122.06994922580645 30.002035227272724, 122.06994922580645 30.001771735353536))",1834.1249260529767,False
127,38.076094761904756,118.94679631746031,25,30575.4,duration_weighted_stop_medoid,berth,"POLYGON((118.94543893333334 38.075402355932205, 118.94737466304348 38.075402355932205, 118.94737466304348 38.078396500000004, 118.94543893333334 38.078396500000004, 118.94543893333334 38.075402355932205))",1022.2781859786239,False
128,30.642370357798164,121.18136970642202,57,67315.79999999999,duration_weighted_stop_medoid,berth,"POLYGON((121.17860809859154 30.641212531249998, 121.18252570270269 30.641212531249998, 121.18252570270269 30.642938461538463, 121.17860809859154 30.642938461538463, 121.17860809859154 30.641212531249998))",585.9750891887885,False
129,31.989924552941176,119.95774698823529,22,25244.98333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.95740014999998 31.98913675, 119.95849423076923 31.98913675, 119.95849423076923 31.99010285, 119.95740014999998 31.99010285, 119.95740014999998 31.98913675))",368.72859199157807,True
130,38.9992248362069,121.89584688793103,11,15635.15,duration_weighted_stop_medoid,berth,"POLYGON((121.89357851851852 38.996642666666666, 121.89587952325581 38.996642666666666, 121.89587952325581 38.9992248362069, 121.89357851851852 38.9992248362069, 121.89357851851852 38.996642666666666))",1596.1142062993588,False
132,31.36991652173913,121.50149104347827,48,27815.666666666664,duration_weighted_stop_medoid,berth,"POLYGON((121.50122925 31.3698272, 121.50154311764705 31.3698272, 121.50154311764705 31.370124, 121.50122925 31.370124, 121.50122925 31.3698272))",2508.7286373383827,True
133,25.698951680851064,119.60481808510639,33,43963.666666666664,duration_weighted_stop_medoid,berth,"POLYGON((119.60423446296296 25.697957934782607, 119.6061514736842 25.697957934782607, 119.6061514736842 25.70119860526316, 119.60423446296296 25.70119860526316, 119.60423446296296 25.697957934782607))",1295.7071315611927,False
134,40.80377611111111,121.04270253703704,16,12349.916666666668,duration_weighted_stop_medoid,berth,"POLYGON((121.04248689795918 40.801467, 121.04423100000001 40.801467, 121.04423100000001 40.8039232, 121.04248689795918 40.8039232, 121.04248689795918 40.801467))",438.31827651731356,False
135,25.58859266764533,119.68904212683499,7,83807.38333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.68833593478261 25.587914473684208, 119.68904212683499 25.587914473684208, 119.68904212683499 25.58859266764533, 119.68833593478261 25.58859266764533, 119.68833593478261 25.587914473684208))",686.8397650924528,False
136,23.514403515384615,116.41038518461538,11,25071.9,duration_weighted_stop_medoid,berth,"POLYGON((116.40979530303031 23.514260874999998, 116.410619 23.514260874999998, 116.410619 23.51516236363636, 116.40979530303031 23.51516236363636, 116.40979530303031 23.514260874999998))",17120.53194946341,True
137,25.756375333333335,119.63228164444445,61,70904.79999999999,duration_weighted_stop_medoid,berth,"POLYGON((119.63177644444444 25.752446136363634, 119.63261566666668 25.752446136363634, 119.63261566666668 25.761018333333336, 119.63177644444444 25.761018333333336, 119.63177644444444 25.752446136363634))",1361.7671482337587,False
138,38.97865102,121.80572694,7,6030.233333333334,duration_weighted_stop_medoid,berth,"POLYGON((121.80557436842106 38.97811189473684, 121.80623023076924 38.97811189473684, 121.80623023076924 38.978840695652174, 121.80557436842106 38.978840695652174, 121.80557436842106 38.97811189473684))",160.10920783664892,False
139,25.582997735909824,119.68708955233495,4,79974.78333333333,duration_weighted_stop_medoid,berth,"POLYGON((119.68635391983122 25.582327338888888, 119.68790354444445 25.582327338888888, 119.68790354444445 25.583711834782612, 119.68635391983122 25.583711834782612, 119.68635391983122 25.582327338888888))",1201.879816808855,False
141,23.516862166666666,116.40558596666666,25,72678.18333333333,duration_weighted_stop_medoid,berth,"POLYGON((116.404519 23.51677533333333, 116.40641973515982 23.51677533333333, 116.40641973515982 23.516987305936073, 116.404519 23.516987305936073, 116.404519 23.51677533333333))",17715.877525443742,True
142,31.278081133333334,121.7376649,20,19128.61666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.73702155882353 31.277897303030304, 121.73789642857142 31.277897303030304, 121.73789642857142 31.27867944117647, 121.73702155882353 31.27867944117647, 121.73702155882353 31.277897303030304))",906.4477155588747,False
143,40.2844869893617,122.09169709574469,19,30127.516666666666,duration_weighted_stop_medoid,berth,"POLYGON((122.09141366666667 40.28428780769231, 122.0918296923077 40.28428780769231, 122.0918296923077 40.2845315, 122.09141366666667 40.2845315, 122.09141366666667 40.28428780769231))",1835.3192734108386,False
144,39.100885057142854,118.50166074285714,85,69349.46666666667,duration_weighted_stop_medoid,berth,"POLYGON((118.49855566666666 39.09598344444444, 118.50453385185185 39.09598344444444, 118.50453385185185 39.10274053846154, 118.49855566666666 39.10274053846154, 118.49855566666666 39.09598344444444))",1077.9435038961497,False
145,30.04892,121.98073704651163,4,10384.283333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.98041241772151 30.048725844827583, 121.9807845142857 30.048725844827583, 121.9807845142857 30.049406784810124, 121.98041241772151 30.049406784810124, 121.98041241772151 30.048725844827583))",52.02695777440883,False
146,26.010634875,119.4804391875,41,52241.299999999996,duration_weighted_stop_medoid,berth,"POLYGON((119.47996865384616 26.009386000000003, 119.4812892173913 26.009386000000003, 119.4812892173913 26.01254139130435, 119.47996865384616 26.01254139130435, 119.47996865384616 26.009386000000003))",48.80538554403295,True
147,25.98271222,119.4494303,25,15090.466666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.4477866 25.982389636363635, 119.45048921052631 25.982389636363635, 119.45048921052631 25.98312536, 119.4477866 25.98312536, 119.4477866 25.982389636363635))",83.27588885747316,True
148,31.323797166666665,121.5606695,30,19906.66666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.5604666 31.322974052631583, 121.56082346153848 31.322974052631583, 121.56082346153848 31.323919846153846, 121.5604666 31.323919846153846, 121.5604666 31.322974052631583))",4474.494440307588,True
149,23.495338098360655,116.40990136065574,4,4865.3,duration_weighted_stop_medoid,berth,"POLYGON((116.40980540000001 23.4950299, 116.40990136065574 23.4950299, 116.40990136065574 23.49541226666667, 116.40980540000001 23.49541226666667, 116.40980540000001 23.4950299))",15683.31723752134,True
150,40.286161291666666,122.09593374999999,12,26593.633333333335,duration_weighted_stop_medoid,berth,"POLYGON((122.09337758181817 40.28522549090909, 122.09706742857142 40.28522549090909, 122.09706742857142 40.28682060989011, 122.09337758181817 40.28682060989011, 122.09337758181817 40.28522549090909))",1375.6724822165993,False
151,40.80526696296297,121.06619359259258,19,24493.033333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.06508584946236 40.80395600000001, 121.06633695555556 40.80395600000001, 121.06633695555556 40.80545233333333, 121.06508584946236 40.80545233333333, 121.06508584946236 40.80395600000001))",201.73483313143757,True
152,35.33604169230769,119.53415576923076,12,9362.116666666665,duration_weighted_stop_medoid,berth,"POLYGON((119.53401561111112 35.33527916129032, 119.53432881818183 35.33527916129032, 119.53432881818183 35.33617127586207, 119.53401561111112 35.33617127586207, 119.53401561111112 35.33527916129032))",2235.9280316163686,False
154,31.28605420689655,121.5672221551724,52,63570.5,duration_weighted_stop_medoid,berth,"POLYGON((121.5671305652174 31.284993194444446, 121.56740592307693 31.284993194444446, 121.56740592307693 31.286139163934426, 121.5671305652174 31.286139163934426, 121.5671305652174 31.284993194444446))",8733.76610056117,True
155,31.57301436734694,121.49916197959185,13,12641.633333333333,duration_weighted_stop_medoid,berth,"POLYGON((121.49831979591836 31.572860409836064, 121.49935580327869 31.572860409836064, 121.49935580327869 31.57344541666667, 121.49831979591836 31.57344541666667, 121.49831979591836 31.572860409836064))",216.52913894159306,False
156,31.383347484848482,121.67960948484848,16,15399.900000000001,duration_weighted_stop_medoid,berth,"POLYGON((121.67926349999999 31.3827, 121.68039104545454 31.3827, 121.68039104545454 31.38342, 121.67926349999999 31.38342, 121.67926349999999 31.3827))",174.58251466411863,True
157,38.75926526136364,117.59445005681819,38,61946.41666666667,duration_weighted_stop_medoid,berth,"POLYGON((117.589877748538 38.75852337837838, 117.59824 38.75852337837838, 117.59824 38.76018181578947, 117.589877748538 38.76018181578947, 117.589877748538 38.75852337837838))",2104.592082503423,False
158,26.745738142857142,119.63645538095238,46,39025.36666666666,duration_weighted_stop_medoid,berth,"POLYGON((119.63414934615386 26.744151111111112, 119.6406989090909 26.744151111111112, 119.6406989090909 26.746611440000002, 119.63414934615386 26.746611440000002, 119.63414934615386 26.744151111111112))",666.915341247975,False
159,31.596602769230767,121.44269833333333,2,2910.7,duration_weighted_stop_medoid,berth,"POLYGON((121.44269833333333 31.596602769230767, 121.4427158695652 31.596602769230767, 121.4427158695652 31.596619652173914, 121.44269833333333 31.596619652173914, 121.44269833333333 31.596602769230767))",119.37708213641999,False
160,31.3470978,121.71448519999998,3,227.36666666666667,duration_weighted_stop_medoid,berth,"POLYGON((121.71381650000001 31.34680675, 121.71448519999998 31.34680675, 121.71448519999998 31.348022333333333, 121.71381650000001 31.348022333333333, 121.71381650000001 31.34680675))",1445.6057404504854,False
161,40.705554529411764,120.96275491176469,55,61834.63333333333,duration_weighted_stop_medoid,berth,"POLYGON((120.95993263999999 40.70379988888889, 120.96627428571428 40.70379988888889, 120.96627428571428 40.70686383333334, 120.95993263999999 40.70686383333334, 120.95993263999999 40.70379988888889))",385.9201299164049,False
162,38.07843769565218,118.95444773913044,2,1554.2333333333333,duration_weighted_stop_medoid,berth,"POLYGON((118.95444773913044 38.07843769565218, 118.95458553333333 38.07843769565218, 118.95458553333333 38.078454533333336, 118.95444773913044 38.078454533333336, 118.95444773913044 38.07843769565218))",1634.4829065214924,False
163,26.462220867647062,119.6924591617647,18,15168.116666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.69222386842105 26.461206166666667, 119.69435988888888 26.461206166666667, 119.69435988888888 26.46230853488372, 119.69222386842105 26.46230853488372, 119.69222386842105 26.461206166666667))",439.7768522450887,True
164,30.112359309523807,122.20736990476192,11,16236.6,duration_weighted_stop_medoid,berth,"POLYGON((122.20570124242424 30.11218306818182, 122.20846768181818 30.11218306818182, 122.20846768181818 30.11255015151515, 122.20570124242424 30.11255015151515, 122.20570124242424 30.11218306818182))",1693.1552864664106,False
166,26.46999803030303,119.63324854545455,51,33181.46666666667,duration_weighted_stop_medoid,berth,"POLYGON((119.63207267647059 26.469445, 119.63441669767442 26.469445, 119.63441669767442 26.470412139534886, 119.63207267647059 26.470412139534886, 119.63207267647059 26.469445))",671.6422030493486,False
167,31.945368833333333,120.19111745833334,21,20272.766666666666,duration_weighted_stop_medoid,berth,"POLYGON((120.18846416666668 31.94507283333333, 120.19237242335767 31.94507283333333, 120.19237242335767 31.945487916666668, 120.18846416666668 31.945487916666668, 120.18846416666668 31.94507283333333))",1134.0154679854693,True
168,31.987165217391304,120.3393953478261,10,5294.466666666666,duration_weighted_stop_medoid,berth,"POLYGON((120.33698919999999 31.98628972222222, 120.34052000000001 31.98628972222222, 120.34052000000001 31.988704166666665, 120.33698919999999 31.988704166666665, 120.33698919999999 31.98628972222222))",1721.470970129586,False
