terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
405,"1,969",绥中电厂,1821.1878268952125,819177.2996203952,48154623.20231077,0.017011394652156384,819177.2996203953,0.017011394652156387,1.0000000000000002,0.017011394652156387
407,"2,118",华能煤炭运输中心,427.41350165650294,1143224.0391129248,746498.4532941274,1.5314486373925331,581857.7686402509,0.4448914005145986,0.5089621532903896,0.7794493961409368
409,"2,080",泰兴中建材码头,202.6079664311605,1697307.8793604982,603788.9469092466,2.81109465161444,601727.894377939,0.3540890286302171,0.35451900135210274,0.9965864685965884
410,"2,117",太仓武钢码头,375.71017144193723,795770.5337987847,1098925.6354670892,0.7241350170710588,543536.3997979965,0.4022739664696023,0.6830315734402813,0.4946070800932502
411,"1,918",华电莱州电厂,425.07961649827513,785049.7919396845,903473.3107303379,0.8689241647936189,452973.89217950974,0.36661744294238124,0.5770002066497099,0.5013694226488447
412,"1,787",舟山鑫亚船厂,1507.8543719574595,767728.359781232,20499586.138373133,0.03745091996487299,767728.3597812321,0.03745091996487299,1.0000000000000002,0.03745091996487299
415,"1,898",天津港汇盛码头,324.97669061255544,1667061.5202526366,725375.5002872007,2.2982048878030628,626461.5055065923,0.3547396326697083,0.37578787459004787,0.8636375301599724
417,"1,687",中粮东海洋码头,265.7084922566285,1481904.4249007928,537699.3036837983,2.756009566589001,535322.277132907,0.360660895283264,0.36123940797919174,0.9955792642195996
419,"1,189",3号港池杂货码头,685.3541380531285,1723980.5964849386,7803581.738727476,0.2209217067502732,1200563.2647235482,0.14417718250724684,0.696390241961773,0.15384772081843062
421,"1,769",旅顺新港码头,553.1800386494641,961854.867562831,748905.0526919411,1.2843482149111443,339245.3543678304,0.24735089426370369,0.35269910857489106,0.45298847049891316
423,"1,956",鲅鱼圈铁矿石码头,731.0061421682598,917862.7123004104,2364478.827690777,0.38818817134295236,635801.8387823706,0.24023891970786068,0.6926981892410472,0.26889724337405646
425,"1,547",干散码头,1548.8714239813885,955486.3004853326,8577188.496328423,0.11139854287851328,794054.4152083074,0.09086725141187844,0.8310474098948075,0.09257747052524411
426,"1,215",防城散货码头,543.466912304682,1483946.85244991,892648.4340438268,1.6624090692988904,717342.8944125784,0.43232898010942955,0.48340201215986073,0.803611889131885
427,"1,455",大榄坪港区,1002.5159408741172,1878461.5628787745,648482.623358428,2.896703003621602,461104.0578850802,0.22320413451010526,0.24546898749337748,0.71105075336802
429,"1,214",防城集装箱码头,598.4635356195506,1487792.0729192453,349842.0979052619,4.252753118700263,160827.3319091649,0.09591285542060259,0.10809798952188282,0.4597140620644155
430,"1,854",莱州港码头,815.4195863354698,2372166.7051542546,2486945.1310520973,0.9538476243545888,1543730.2990272283,0.46562674060756926,0.6507680491733587,0.6207335577098785
432,"2,010",广州珠江电厂,276.72825186368385,801142.3032439032,515727.6954402719,1.5534211374085223,382654.71048503945,0.40960013748294977,0.4776363811218472,0.7419704504299903
433,"1,477",高栏集装箱码头,1031.124788184828,1152702.870030224,7141288.603695466,0.16141384755598936,1144587.9330700324,0.16009558371705293,0.9929600791572776,0.16027750684627592
435,"1,729",浙中建设码头,113.78833420737595,1051732.2770813226,142960.43413968736,7.356806681586247,142960.43413968734,0.13592854118390177,0.13592854118390177,0.9999999999999998
438,"1,575",镇江修理码头,38.86951312150191,901569.2287365705,857842.9139995436,1.050972403016259,702825.2775150172,0.6651845680174596,0.7795577478835801,0.8192936795831492
439,"1,792",宁波环海重工船厂,311.21931151722873,1105934.131371206,832676.7282462507,1.3281674554547462,543317.7343559326,0.3893932568857866,0.49127494933382104,0.6524953993853605
440,"1,755",蓬莱东港区,901.3846717946517,2494325.6569589498,7686495.88658283,0.324507512104823,2423896.730919022,0.31248165857875043,0.9717643420603733,0.3153448289941919
442,"1,191",中物通用码头,917.3211229641889,1291698.0206219545,9004720.209173787,0.14344676909627957,1034435.19414816,0.11168614649441906,0.8008336140749662,0.11487699452275074
443,"1,841",青岛大港,1290.1616022465437,2240698.4287345475,5665239.432355553,0.39551698661443624,1858003.8045681266,0.30721297342263376,0.8292074385116828,0.3279656273584162
444,"2,046",惠龙港_货运码头,123.96589885836983,1182274.1495994038,611867.122112469,1.9322400352508018,607982.1793683004,0.5125637726783091,0.5142480528516218,0.9936506757696738
448,"1,337",惠州港业码头,670.9145516306064,1417245.830113945,4721925.786137088,0.30014148766903115,1009218.539248314,0.19673055953914703,0.7120984361387565,0.21373028398947694
449,"2,098",南通船务修理码头,1030.7860464009887,1487139.2562960766,6508337.21452517,0.22849757277129257,1191712.3288989651,0.17515485605329467,0.8013454852016263,0.18310549831980535
451,"1,004",上海干散码头,97.59286048605473,976779.6009390012,338771.66757761326,2.8832977914695865,277243.1853569042,0.26701437642016246,0.283833922299753,0.818377721311028
452,"1,014",鹰舌头山码头,820.1156919612791,1785727.7486476789,1667042.7190973812,1.0711949539088954,542612.2637413598,0.1864545587229078,0.30386057681652584,0.32549391657770876
454,"1,995",惠州荃湾煤炭码头,598.9700133943606,1084894.845174702,4669268.532890806,0.23234792292038708,1084894.845174702,0.23234792292038708,1.0,0.23234792292038708
455,"1,785",宁波乌沙山电厂,238.59857875355746,793386.3856181249,1620525.8969647677,0.4895857493571262,776440.5535664745,0.47417035653669565,0.978641135821296,0.4791287538327783
456,"1,458",铁山电厂,347.3737431896583,920630.8389499981,471865.68839513557,1.9510442517682514,283807.9420562421,0.2559852656752032,0.30827551071386217,0.6014591631392028
457,"1,532",宁德鼎信码头,141.928620493748,947122.36383075,3975107.2367056375,0.23826334924631512,876335.125817829,0.21659861157866428,0.9252607258405202,0.2204557194648389
458,"1,939",苍南电厂,36.93525681742976,1244652.2318292004,2285156.954994748,0.5446681590552107,1197348.0204414532,0.5133410312243126,0.961994033210203,0.5239675190906986
460,"1,812",宝钢全天候制成品码头,180.9836302865684,1614334.7330455887,654017.5310152586,2.468335566692822,652022.7764294806,0.4033971918590563,0.40389565006718314,0.9969499982933463
461,"1,901",丹东大港码头,998.1944160245638,1614370.0761216397,14277393.329048079,0.11307176589700882,1614370.0761216402,0.11307176589700885,1.0000000000000002,0.11307176589700885
